Parameter,Type,DOF,MaxEnergy,MinEnergy,Range,RelChange,Slope,ImpactScore
m_7,m,8,6.360083241565826,4.696630757094325,1.6634524844715015,0.29923163775915024,1233.1309369132996,368.99178982404203
m_8,m,8,24.30744222127037,2.414490566282304,21.892951654988067,2.524152909159583,-207.56078637779166,523.9151627629536
m_8,m,7,24724.193188726666,24308.22609208489,415.96709664177615,0.017011030403392437,-4184.875839861853,71.18905014631244
m_8,m,6,2467.2017896533007,2439.1736902511907,28.02809940211,0.011405290704239427,281.94657322443084,3.2156826306887623
m_8,m,2,192439.10547394,192277.6780987074,161.42737523259711,0.000839088373294942,1612.4821420743958,1.3530150175603484
m_8,m,5,2707.995194060448,2697.8002873544215,10.194906706026359,0.0037696539171829116,102.42217759970691,0.38609616299513905
m_8,m,4,741.5903365504639,738.9967689201541,2.593567630309849,0.0035015406799570573,26.05261627913819,0.09122429572071383
m_8,m,0,12967.506278265275,12957.223307580236,10.28297068503889,0.0007931933241163335,102.672079787064,0.08143880826023871
m_8,m,3,1957.7604263214694,1954.7843007270358,2.976125594433597,0.0015209624149510258,29.826077823961473,0.04536434335564968
m_8,m,1,1966.2084019982094,1964.620654157315,1.587747840894508,0.0008077390857964572,15.855351052089082,0.012806986763796331
k_0,k,2,208480.22918200988,401.08413357682093,208079.14504843304,1.5154780343905647,2.4865101149645343,3.7682514615187097
k_0,k,7,24617.008067985247,4584.08355920773,20032.924508777516,1.0688413729288646,0.23037562923615548,0.24623500384212352
k_0,k,8,6129.501226719582,5.223418970141847,6124.2778077494395,3.4997861682485416,-0.06993330608779377,0.2447516173459522
k_0,k,5,2981.3704876334364,35.99946762691627,2945.37102000652,1.5169817740170097,0.03545787082944284,0.05378894379371418
k_0,k,6,2813.415344434309,223.49672679094923,2589.91861764336,1.418138485687059,0.031752421859558594,0.04502933145281109
k_0,k,3,2129.44857756039,7.480549304600798,2121.9680282557892,1.5179289978657167,0.02540320065852031,0.038560254918169445
k_0,k,1,2090.0700334903777,3.9583971775720177,2086.111636312806,1.4894792388217708,0.024738498855016028,0.03684748044416252
k_0,k,4,815.3109622023301,8.793983972076463,806.5169782302536,1.5177672686269457,0.009702926406393293,0.014726784109519813
k_0,k,0,33099.58992107638,-77.9286040644059,33177.51852514079,3.609803388579149,0.0009375322062174469,0.0033843069349058256
k_1,k,2,194744.75874702662,395.70805846338834,194349.05068856323,1.4145902948722637,0.3238434686156116,0.4581058277614147
k_1,k,8,6161.2011519792095,5.52766555551714,6155.673486423692,3.490569387670042,-0.010174294159923254,0.0355140797357782
k_1,k,7,24438.047038299446,4477.006723046196,19961.04031525325,1.0666481050162693,0.033024511562655554,0.03522553267739442
k_1,k,0,13087.267500642283,25.431577718067647,13061.835922924216,1.4106298637351122,0.021728410128090955,0.030650744218169577
k_1,k,5,2745.5333655157224,35.3123958826991,2710.2209696330233,1.396950062335786,0.004523564301128502,0.006319193432441398
k_1,k,6,2511.1405495275235,218.74341273248635,2292.397136795037,1.2616248321794816,0.0038432133134228123,0.004848693351577005
k_1,k,3,1982.1431889782348,7.361724340198101,1974.7814646380366,1.412203082612168,0.003291897454079997,0.0046488277322949195
k_1,k,4,751.7500496051915,8.628040714083523,743.122008891108,1.3993577228997174,0.0012401407231390214,0.0017354004984070298
k_1,k,1,5735.463306354983,-11.767046673949439,5747.230353028932,3.87489909842866,-0.00027494069121215825,0.0010653674364993447
k_2,k,2,349816.7116059048,-1719.2620352421777,351535.97364114696,2.0400722648896963,55.97536567643826,114.19379103356036
k_2,k,0,75374.72575071879,31.718481461621465,75343.00726925717,3.0316132096818285,10.68467540226661,32.39180309067396
k_2,k,6,33982.06151075433,0.7209782839483573,33981.34053247038,3.5519584630077397,4.445145547589175,15.788972347060543
k_2,k,5,21155.26143382935,49.13586652160785,21106.125567307743,3.240236673266616,2.9116875346308664,9.434556730804193
k_2,k,3,11768.266373444578,9.633834338376358,11758.632539106202,3.0532573382118966,1.6639606699404996,5.080500125991814
k_2,k,1,11202.291546724442,4.881668830253814,11197.409877894188,3.014362215697323,1.5920290243184976,4.798952137199153
k_2,k,7,32799.13935853908,6744.416262807228,26054.723095731853,1.1864277588301788,3.644497454636775,4.323932947167
k_2,k,8,5530.81617597743,1.4106205970879955,5529.405555380342,3.72131184778362,-0.7774103510824539,2.8929863500727593
