Parameter,Type,DOF,MaxEnergy,MinEnergy,Range,RelChange,Slope,ImpactScore
m_3,m,7,118887.85614712666,109794.70603295066,9093.150114175995,0.07957522015194275,-44567972.43168348,3546506.217976928
m_3,m,6,91591.5650925268,85237.49617067378,6354.068921853017,0.07190240219406485,-31143975.379312776,2239326.6436454006
m_3,m,4,96905.02833635554,90501.51541666174,6403.512919693792,0.06836848008668768,-31386790.358446844,2145867.151606514
m_3,m,5,7798.197250343815,7277.441982559898,520.7552677839167,0.06911703538295783,-2552471.4192430936,176419.2573978135
m_3,m,0,104916.09231174791,104353.00571745467,563.0865942932433,0.005381273117812762,2759914.6135357893,14851.854317278741
m_3,m,2,3553.2710681313906,3458.7078412917235,94.5632268396671,0.026969128578619935,463529.37405042583,12500.983288733149
m_3,m,1,1954.9347020556243,1909.9285611681244,45.006140887499896,0.023287717124673174,220609.55037488727,5137.492804131712
m_3,m,8,325.45852456239163,318.0890656607997,7.3694589015919405,0.022903925639307803,-36124.38955652089,827.3903321679418
m_3,m,9,0.001357245281821209,0.0013152201812204009,4.202510060080807e-05,0.03144850237435849,0.20600686985939004,0.006478607535907188
m_4,m,7,120965.13871515595,107984.78599008458,12980.352725071367,0.11353357372336566,-45691862.13873395,5187560.398685811
m_4,m,4,98140.75258309406,88511.0662627905,9629.686320303561,0.10299780973480503,33889779.35607111,3490573.0460711354
m_4,m,6,93028.46433123786,83967.31934188094,9061.144989356922,0.10249261234660173,-31898012.065683134,3269310.5852752863
m_4,m,3,68420.50649189172,62013.8306411542,6406.67585073752,0.09832697536478165,-22554102.709609825,2217676.70150256
m_4,m,5,7915.484478007965,7173.17791562644,742.3065623815246,0.09848452160641957,-2613210.4207883654,257360.77814825255
m_4,m,2,3570.54153979081,3440.127418450931,130.41412133987888,0.03719677644070372,459169.63925785327,17079.63041983294
m_4,m,0,104951.87405332802,104308.79830311889,643.0757502091292,0.006145818743367561,2263793.013221129,13912.861531758943
m_4,m,1,1962.9347854563675,1901.2855077983586,61.64927765800894,0.0319018038605595,217055.9497309149,6924.476335083109
m_4,m,8,326.96088145625504,316.6582022289366,10.302679227318436,0.032018653054022066,-36275.887149829636,1161.5050448772524
m_4,m,9,0.001366920720960204,0.0013052606641959948,6.166005676420928e-05,0.04614404325819467,0.21711616295261474,0.010018617615338697
m_5,m,5,8252.562003250494,6805.037906840072,1447.5240964104223,0.19222432913832518,64621456.619243786,12421816.14657552
m_5,m,7,114731.73120469603,113701.58459885775,1030.1466058382794,0.00901930471542485,-45988600.656770684,414785.20275940216
m_5,m,4,94000.39864483962,93258.78409332369,741.6145515159296,0.007920776109926253,-33107747.63985478,262239.05655922904
m_5,m,6,88695.93038381198,87977.5601854816,718.3701983303763,0.008132230992598525,-32070050.799950764,260801.06104956873
m_5,m,3,65369.58719514109,64849.058646458725,520.5285486823632,0.007994734368034846,-23237849.759083156,185780.43610817235
m_5,m,2,3511.7235605475034,3501.539839836263,10.183720711240312,0.002904128025076477,454630.1584666187,1320.3041842478672
m_5,m,0,104662.32394759182,104619.70637191959,42.61757567223685,0.0004072739766434003,1902567.1230440922,774.866078033161
m_5,m,1,1935.1487074526306,1930.3587201527682,4.789987299862332,0.0024783197486100317,213838.59523757128,529.9604135923
m_5,m,8,322.1374047385294,321.3443287551752,0.7930759833542425,0.0024649543268218618,-35405.17124017422,87.27213004033638
m_5,m,9,0.0013389328315102562,0.0013338246858211507,5.108145689105507e-06,0.003822375858082841,0.22804224290471128,0.0008716631639020314
m_6,m,7,120174.0353951896,108667.21708363073,11506.818311558862,0.10066645611574798,-47147828.64484788,4746204.823229385
m_6,m,6,92920.38683639227,83205.51238163916,9714.87445475311,0.11012784452849465,39798045.36211804,4382872.952177313
m_6,m,4,98310.44817766221,89250.37979415832,9060.068383503894,0.0966963767259262,-37123762.701254256,3589733.343644369
m_6,m,3,68394.21301534973,62037.31238653359,6356.90062881614,0.09756398285898152,-26047431.298820835,2541291.1407586546
m_6,m,5,7903.088165523536,7184.070115700904,719.0180498226318,0.09539898009000497,-2946200.8164654938,281064.55303114804
m_6,m,2,3558.715864626126,3452.48254608092,106.23331854520575,0.03029889982440139,435348.8411711077,13190.590927312625
m_6,m,1,1956.7072488298397,1907.8082477635235,48.89900106631626,0.025303027834858088,200388.39017442235,5070.433014365812
m_6,m,8,325.5977592960533,317.951116971116,7.646642324937318,0.023765377312965404,-31338.46666149614,744.770484620243
m_6,m,0,104690.6285437624,104585.73278693655,104.89575682584837,0.0010024461852720188,429658.35889658646,430.70938284611907
m_6,m,9,0.001369577746800901,0.0013027968232795172,6.678092352138372e-05,0.049974699730881735,0.27369751595710223,0.013677951177044395
m_7,m,4,100368.52651133607,87393.84675889144,12974.67975244463,0.1384101006816678,-48044734.84045081,6649876.5864908295
m_7,m,6,94297.12602493908,82794.09324826834,11503.032776670734,0.13008211969529615,-42596767.90743527,5541077.861567744
m_7,m,7,120255.54269633075,107360.7709887496,12894.771707581152,0.11307811873157791,47740548.292265646,5398411.388103444
m_7,m,3,69834.73398735747,60739.00713832144,9095.72684903603,0.13953105217029388,-33681004.64708446,4699546.016560253
m_7,m,5,8067.008651417286,7035.971885511324,1031.036765905962,0.13673367781943735,-3817915.0825390657,522037.57083786716
m_7,m,0,105274.47808366331,104003.72203534014,1270.7560483231791,0.012144052177003995,-4707820.192694412,57172.01406003394
m_7,m,2,3550.143086255554,3459.933580233771,90.209506021783,0.025730563418795014,334049.41760729434,8595.279724756027
m_7,m,1,1950.6147283711402,1913.3734262515827,37.24130211955753,0.019271862983102024,137897.17994204842,2657.5355575993217
m_7,m,8,323.4996884377555,319.5959102562459,3.903778181509608,0.012136544411522107,14450.445410711489,175.3784724933758
m_7,m,9,0.0014086270713807268,0.001265080416497889,0.00014354665488283788,0.10739760579420582,0.5316914175661838,0.057102385267935485
m_8,m,8,360.83312328849365,290.2806830487169,70.55244023977673,0.21813669240776437,-3793.038546326432,827.4008826708026
